2523-1960,B3
1657-8961,A3
1657-6276,B1
1679-494X,A4
2382-3984,B1
2178-843X,A4
2317-2150,A1
2446-8169,B4
1519-0412,A4
1659-4436,B3
0873-8904,B4
2517-2215,A4
2237-678X,B4
0196-9781,A3
2318-891X,B2
0301-0066,B1
0031-5125,B2
1678-569X,B4
0103-6815,B4
1519-5589,A3
1984-7246,B3
2236-2592,B1
2075-6038,B3
0719-756X,B2
0188-7653,A2
0166-5316,A3
0163-5999,A4
0898-5952,A3
2178-7654,B4
2175-1811,B2
1984-9540,B1
0031-5303,B2
1806-0374,B4
2179-0302,B4
0906-6713,A1
2047-0525,A2
2594-7443,B3
0896-8608,A4
1806-6399,B4
1982-4289,B2
0123-3122,B1
1617-4909,A2
0146-1672,A1
0191-8869,A1
1752-9182,A3
0048-3486,A1
0031-5850,A1
2175-795X,A2
0101-2908,B4
0100-039X,B4
0210-2331,B4
0104-6454,B2
2237-3195,B3
2176-8757,A2
1646-2157,B3
1980-0193,B2
2359-2842,A3
2595-6361,B4
1981-5344,A2
2238-0507,B3
2358-1840,B2
2236-417X,A4
1983-3733,B3
0120-3878,B2
1668-7175,B2
2236-8876,B1
2007-9265,B4
1777-7852,B1
1749-8848,B1
2530-0644,A2
1433-8319,A1
0031-5990,A4
1757-9139,B1
2381-4764,B3
1569-1500,B3
1537-5927,A1
1745-6916,A1
1063-6145,A3
2375-3382,B3
0821-0314,A2
1574-1192,A1
1806-9029,B2
1678-3921,A4
1983-4063,B2
1981-0695,B4
1519-0501,B2
2237-9436,B3
2237-2091,A3
2177-580X,B1
1980-1165,B1
2176-0136,B4
1983-2605,B4
0101-7438,B3
0100-736X,A4
2359-1870,B2
2525-7412,B1
1809-8908,B1
1980-9697,B3
1518-2398,B2
0553-8467,B3
2177-1626,B1
2179-1929,B1
2212-4179,B1
1526-498X,A1
0048-3575,A2
1980-6310,B2
1354-0793,A2
1672-5107,A2
1091-6466,A4
1529-9074,A4
0177-7726,B3
1430-9653,B4
0031-6768,A2
1432-2013,A2
2525-6793,B4
2526-8058,B1
1676-3076,B1
2394-0859,B4
1388-0209,A4
1083-7450,A4
1178-2595,B2
0724-8741,A1
1424-8247,A1
1389-2827,B2
1999-4923,A1
1170-7690,A1
1744-6872,A4
1462-2416,A4
1178-7066,A1
1473-1150,A2
1470-269X,A2
0975-3575,B3
0973-1296,A4
0974-8490,B1
0973-7847,A2
1734-1140,A3
1043-6618,A1
0031-6997,A1
0163-7258,A1
0091-3057,A2
0277-0008,A2
1477-2701,B1
1885-642X,A4
2213-4344,A4
0141-1594,B1
2297-7627,B1
2239-4028,A4
1568-7759,A1
1519-6917,B3
0048-3893,A3
0031-8019,A4
2352-8230,B4
2240-2497,B2
0872-4784,A2
0190-0536,A3
1478-6435,A4
0950-0839,B1
0031-8116,A1
1471-2962,A4
1364-503X,A4
1471-2970,A1
2409-9287,B1
1982-2928,A2
0191-4537,A3
0031-8191,A1
1811-0916,B4
1465-2978,B4
0031-8248,A1
2159-5313,A4
0268-3555,A4
1413-5787,A4
0031-8388,A3
0952-6757,A2
1042-6507,B3
1474-905X,A3
1474-9092,A3
0031-8655,A4
0905-4383,A4
1572-1000,A1
0099-1112,A2
0031-868X,A3
1549-5418,A4
1387-974X,A4
2304-6732,A3
1569-4410,A3
2327-9125,A2
0166-8595,A2
0300-3604,A3
1925-4873,B3
0031-8884,A3
1322-0829,A4
1519-1397,B2
1120-1797,A3
0031-8949,A4
1862-6300,A4
0370-1972,A4
1862-6254,A2
0378-4371,A3
0921-4526,A4
0921-4534,A4
0167-2789,A1
1386-9477,B1
0194-2638,A1
1874-4907,A3
1899-4849,B1
1740-8989,A1
2471-0377,B4
2469-9926,A2
2331-7019,A2
2469-9950,A2
1098-0121,A2
1089-490X,A2
2470-0010,A2
1063-651X,A2
2469-990X,A2
0031-9007,A1
2475-9953,B4
2160-3308,A1
1095-3787,A2
0031-9023,A2
1466-853X,A2
0091-3847,A3
0342-1791,A4
1474-7065,A3
0970-5953,B3
0031-9120,A1
1361-6552,A1
0031-9155,A2
0375-9601,A3
0370-2693,A2
1562-692X,B2
1063-7788,B2
1070-6631,A2
1070-664X,A4
2212-6864,A3
0031-9201,A2
0370-1573,A1
0031-9228,A1
1399-3054,A2
0031-9317,A2
1522-2152,A2
0885-5765,A3
0307-6962,B1
1094-8341,A3
1361-6579,A3
0967-3334,A3
2051-817X,B1
1802-9973,B2
0862-8408,B2
0031-9333,A1
1548-9213,A1
0031-9384,A2
0971-5894,A3
2498-602X,B2
0031-9406,A1
0300-0508,B1
1358-2267,A4
1471-2865,A4
0959-3985,A4
1809-4481,B2
0958-0344,A1
1099-1565,A1
0031-9422,A2
1874-3900,A3
1568-7767,A1
1314-2011,A4
0944-7113,A1
0079-2047,B4
2153-733X,B4
0334-2123,A4
2249-4669,B3
0031-9465,A2
0031-949X,A1
1179-3155,A4
1755-148X,A1
1755-1471,A1
2055-5784,B3
2179-2984,B4
1471-9363,B3
2237-387X,A4
1386-341X,A4
2526-7310,A4
0143-4004,A1
0103-4138,A4
2177-1642,B2
2358-2251,B4
0032-0633,A4
2468-0648,B4
1880-8247,B2
0266-5433,A3
0032-0781,A1
1573-5036,A1
1438-8677,A2
1435-8603,A2
1126-3504,A4
1467-7644,A1
0179-9541,A3
0721-7714,A1
0167-6857,A1
0191-2917,A2
1755-0874,A3
1385-0237,A2
2032-3913,A4
0921-9668,A2
2352-4073,A2
1479-2621,B1
1573-5087,A2
0167-6903,A2
0960-7412,A1
1746-4811,A1
0167-4412,A1
0735-9640,A2
1365-3059,A1
0032-0889,A1
0981-9428,A1
1343-943X,A4
2194-7953,A2
0168-9452,A1
2348-1900,B4
1559-2316,A3
0913-557X,A4
0378-2697,A3
1365-3040,A1
0140-7791,A1
1214-1178,A4
2093-9280,A2
0032-0935,A1
1806-9681,B1
1439-0221,A3
2223-7747,A2
1723-0993,B4
0272-4324,A2
1947-5764,B2
0741-3335,A2
0963-0252,A2
0147-619X,B1
1557-1955,A3
2169-7574,B2
0032-1052,A1
0741-5206,B1
1465-8011,B1
2105-2794,B4
2182-1879,B4
1369-1635,A4
2311-6625,B3
1544-9173,A1
1545-7885,A1
1553-734X,A1
1553-7358,A1
2157-3999,A4
1553-7404,A1
1549-1277,A1
1549-1676,A1
1935-2727,A1
1932-6203,A1
1553-7366,A1
2179-0019,B1
2177-5060,B3
1760-5504,B3
2238-4979,B1
1934-1482,A3
1668-5458,B3
1659-0201,A4
2359-1072,B4
2316-932X,A4
2179-2534,B1
2448-3095,B4
2178-4442,B3
0722-4060,A2
0032-2474,B1
0800-0395,A3
2532-6929,B4
1676-0727,B4
2238-7692,B2
1853-7723,B2
1561-4263,A3
2448-2935,A4
1449-4035,A1
1989-2667,A1
1478-2103,A1
0144-2872,A2
0190-292X,A1
2318-3160,B3
0104-687X,B4
0120-4130,B3
0104-1428,A3
0718-6568,A1
0717-6554,A1
2238-152X,A4
2590-8189,B3
0032-2806,A4
0032-3772,A2
1230-1485,A4
1899-1998,B3
1519-9339,B1
1677-4140,B1
0104-8015,A4
0716-1077,B1
0032-3063,B4
1519-9029,A4
0104-7094,A4
1130-8001,B2
1047-1987,A1
1467-9221,A1
1478-9299,A3
1983-3717,B3
1982-3207,B3
1518-4285,B3
1743-923X,A2
1984-8803,A1
0263-3957,A2
1820-6581,B3
0730-9384,A4
2271-068X,A3
2177-4730,B4
1040-6638,A3
0277-5387,A3
1984-9575,B4
0032-3861,A1
0170-0839,A2
1759-9954,A1
0272-8397,A2
0141-3910,A1
0032-3888,A2
1548-2634,A2
0959-8103,A2
1097-0126,A2
1560-0904,B2
0142-9418,A1
0360-2559,A4
2073-4360,A2
0967-3911,B1
1042-7147,A2
2041-2479,B3
2322-2212,B4
0719-7438,B1
1982-193X,A3
1996-9198,B3
1983-733X,B4
1981-3341,A3
1981-6766,A3
1982-4807,B3
2237-9681,A4
0873-1861,B4
1540-5710,A4
0098-7921,A1
1438-3896,A4
1942-7905,A4
1478-7954,A1
1549-0955,A2
2179-8001,A3
0103-7269,A3
2444-8664,B3
2448-0819,B1
0032-5155,A4
2183-3826,B3
2504-3145,B3
1476-413X,A2
0267-5315,A2
1057-1515,B2
2317-2762,A3
1982-9507,A3
1385-1292,A3
2595-9557,B4
1368-8790,A3
1851-9601,A2
1515-209X,A2
0032-5473,A3
0032-5481,A2
0925-5214,A1
0014-3065,A4
0926-2601,A2
0032-5791,A1
0870-4589,B4
0885-7156,B2
0032-5910,A1
1687-4757,A2
1984-4352,B1
1531-7714,A3
1474-7758,B1
2377-889X,B1
0953-6612,B3
0964-9271,B4
1018-2101,A1
2237-1508,B2
2337-1508,B1
1414-9184,B3
0032-678X,B2
2081-8130,A4
0304-4289,B2
2352-5517,B1
2183-590X,B1
2526-8503,B3
1661-8157,A1
2526-1843,B4
2178-2679,A2
0328-9702,A4
2313-934X,A4
1809-4031,A1
2237-5406,B3
1518-9341,B3
2174-4734,B3
0301-9268,A1
1385-2256,A1
0141-6359,A1
2210-7789,A2
1945-1938,B2
0197-3851,A2
0032-745X,B4
1082-6068,B1
1532-2297,B1
1054-7460,B1
0032-7638,B1
1885-0219,B4
0032-7786,A1
2448-0738,B1
1545-1151,A2
1389-4986,A2
0091-7435,A1
2211-3355,A3
2287-1098,A4
0167-5877,A1
1678-2593,A4
1647-1210,B2
2155-7780,B1
1751-9918,A4
1463-4236,A2
2363-4707,B3
0898-6207,B1
0032-8332,A4
2359-0335,B3
1983-3822,B4
1517-0306,A3
1415-6881,B1
1414-4247,A2
1983-2109,A4
1415-7888,A4
1933-6896,A4
1983-9286,A4
1989-3469,B3
1646-3153,A4
1852-0499,B1
1666-1508,B1
0300-3558,A3
2588-1000,B4
2175-6015,B1
0266-8920,A1
0178-8051,A1
1867-1306,A4
2236-8612,B1
0765-1333,B1
0390-5195,B2
1822-7864,A1
0032-9460,B3
1644-9584,B3
1878-5220,B3
1878-0296,A1
2212-0173,A4
2359-0793,B2
0962-8452,A1
1364-5021,A4
1018-4732,B1
2194-511X,B1
1751-8563,A4
1751-7710,B3
1751-7729,B2
2414-6390,B3
0097-3157,B1
0002-9939,A3
2373-9231,A4
0006-324X,B2
1540-7489,A1
0013-0915,A4
0013-8797,B2
1747-6518,B2
1751-4231,A4
1353-2618,A4
1755-0750,B1
0965-0903,B2
0965-0911,B1
0965-092X,B3
1747-6526,B3
1350-6501,A3
0954-4054,A3
0954-4062,A4
0954-4070,A2
0954-4100,A4
0959-6518,A4
1748-006X,B1
1464-4207,B1
2199-8981,B4
1743-9213,B4
0386-2194,B2
0024-6115,A1
1091-6490,A1
1454-9069,A1
1471-2954,A1
0081-5438,B2
2150-8097,A1
0149-144X,A3
0308-2105,A1
1135-5948,A3
1390-0099,A2
1359-5113,A4
0032-9592,A4
0957-5820,A1
1066-8527,A4
2227-9717,B1
1820-6131,A3
1676-840X,B4
2177-6628,B4
1809-2756,B2
1980-5411,B2
0944-6524,A3
0953-7287,A2
2319-023X,B3
0033-0337,A2
0079-6107,A2
0079-6123,A4
0033-0620,A1
1557-0541,A4
2197-4284,A2
1937-6472,A4
1937-8718,B1
1937-6480,B2
1937-8726,B2
0360-1285,A1
0163-7827,A1
0079-6425,A1
0301-0082,A1
0278-5846,A1
0149-1970,A2
0079-6611,A1
0300-9440,A2
2196-1042,A2
0146-6410,A1
1058-9813,B2
0079-6727,A1
1350-9462,A1
1477-7606,B2
1526-9248,B2
2050-3911,A3
1514-0032,A3
8756-9728,A1
1518-5125,B2
2525-4146,B4
2236-2207,A4
0102-4442,A3
1983-9979,A2
2175-0920,B3
2176-5960,B1
1311-9109,B2
0721-3115,A4
1980-6248,A1
1677-8065,A3
0033-1538,B3
1098-8823,A3
0952-3278,A3
2287-8882,A3
0309-3646,A4
2070-2051,B1
1875-5305,B2
0929-8665,B2
1046-5928,B2
0961-8368,A4
1097-0134,B1
0887-3585,B1
2227-7382,B3
1615-9861,A2
1862-8354,A2
1862-8346,A2
1615-9853,A2
1678-6408,A4
1434-4610,A3
0033-183X,A2
1852-0006,B3
0716-0917,B4
1853-6352,B4
0326-2774,B2
2446-7340,B2
2082-1212,B2
0033-2097,B3
2527-1288,B4
1679-9887,B3
1518-8256,B4
0103-5371,A1
0124-0137,A4
2316-1124,B4
1807-0310,A1
0874-2049,A4
0103-7013,B1
1980-5438,A2
1824-078X,B1
1414-6975,B1
0123-417X,A3
2011-7485,A3
2238-779X,B1
2446-922X,B3
0102-7182,A1
1413-7372,A1
2175-0734,B4
1982-1247,A4
1677-1168,A3
2179-5800,B3
1870-350X,B3
1138-0853,B2
1413-4063,B1
2594-3871,B1
1678-5177,A2
1688-7026,B1
0874-2391,B1
1645-0086,A3
1982-3703,A2
1678-7153,A1
1806-3446,A1
1415-8809,B4
1696-7240,A3
0103-8486,B1
1808-6225,B2
0717-7798,A3
0214-9915,A2
1413-8271,A2
2250-5504,B2
1809-0796,B4
2037-3635,A3
0033-2623,B2
0033-2615,B3
1849-0867,B3
0048-5713,A2
0955-8829,B1
0033-2720,A4
1323-1316,A3
1738-3684,B1
0165-1781,A4
0925-4927,A3
1755-201X,A4
0736-9735,A2
0266-8734,A3
1479-8301,B1
1346-3500,B1
1647-8606,B1
1939-134X,A2
0033-2917,A1
0033-2941,A2
1145-1882,B4
2118-4496,B2
1420-2530,B1
0887-0446,A1
1983-3288,A1
2152-7180,B3
1476-0835,A3
0893-164X,A2
2326-5523,A2
2083-8506,A4
0305-7356,A2
1469-0292,A1
2159-5550,A4
2159-5542,A4
1179-1578,A2
2182-438X,B1
1354-8506,A4
1465-3966,A4
2171-2085,A4
0306-4530,A1
1057-9249,A1
0254-4962,A2
0033-3158,A2
1432-2072,A2
1469-8986,A3
0048-5772,A3
0033-3174,A1
0033-3182,A2
1476-9263,B1
0033-3190,A1
1055-0143,A3
2171-1976,B1
0951-418X,A2
1927-5188,B2
0048-5829,A1
1091-1421,A4
0033-3506,A4
1662-8063,A3
1662-4246,A3
1525-1446,A4
0737-1209,A4
1475-2727,A2
0033-3549,A4
1471-9037,A1
1566-7170,B1
0363-8111,A2
0963-6625,A1
1900-6608,B2
0214-1493,A2
1676-8493,B4
0033-3883,B1
1448-6083,A4
0004-6264,A4
0004-6280,A4
1747-7107,A2
0048-5950,A2
1982-1263,B4
1563-0013,B3
1669-8452,B4
2398-3108,B4
2045-8932,A3
2090-1836,B2
1094-5539,A3
2594-5041,B3
1365-3075,A2
0033-4545,A2
1420-9136,A3
1573-9538,A2
1460-2393,A2
1460-2725,A2
1592-4424,B4
0392-1867,A2
1138-9761,B1
1885-4516,B4
1696-8298,A3
0872-3915,B1
2282-4219,B1
2448-6485,B1
1518-2886,A4
1807-8389,B2
1607-3606,B2
2447-9616,B4
1677-4280,B2
1049-7323,A1
1352-2752,A2
1052-0147,A3
1176-6093,A2
1746-5648,A4
1478-0887,A3
1443-9883,A3
1575-5460,B2
0033-5177,A2
0748-8017,A3
1757-8361,B2
0968-4883,A2
0898-2112,A3
0962-9343,A2
1759-7331,A1
1469-7688,A4
2223-4292,A4
1533-7146,A3
1570-0755,A3
0272-4987,A2
0033-5606,A3
0035-9009,A2
0033-569X,B1
1965-0795,A1
2176-6142,B3
1871-1014,A1
1040-6182,A3
0033-5894,A2
0277-3791,A1
0872-1769,B3
0918-4732,B4
0774-5524,A4
2318-6372,A3
2250-4060,B4
0211-3325,B1
0481-4118,B4
0100-4042,A4
2175-2699,B2
0102-8235,B3
0033-6572,A4
1690-7582,B2
0033-6807,A1
1678-068X,B3
2175-4705,B3
1678-6483,A4
1867-1756,A2
1361-3324,A1
2178-7638,A4
1808-8406,B4
0301-634X,A3
1350-4487,A2
1748-717X,A2
0969-806X,A2
0144-8420,B2
0033-7587,A2
0048-6604,A3
0033-8222,A1
1066-3622,B3
1210-2512,A4
0271-5333,A2
1078-8174,B2
0033-8419,A1
2515-0200,B3
1581-3207,A4
0033-8451,B3
2446-8967,B4
0167-8140,A1
2177-2738,A3
0034-7590,A2
1852-8171,B4
1983-5205,B1
1809-2039,A2
1984-4018,A2
0399-0559,B2
1981-3872,B4
0102-552X,A4
1518-6776,A2
1981-9951,A4
1042-9832,A2
1355-2546,A1
1519-6453,B2
2358-3703,A4
2347-0151,A4
2595-3257,A2
0952-1917,B2
1794-6638,A2
1806-1907,B4
1806-5961,B4
2531-0488,A2
0080-2107,A2
1605-4806,A2
1808-6020,B4
1980-6949,A4
1808-0936,B2
2317-6695,A4
1676-8000,B2
0034-7264,B3
1806-8405,B1
1676-8965,B1
1984-6266,B2
1981-8858,B1
0951-4198,A4
2318-0897,B4
2447-7028,B4
1983-4659,A4
1679-9127,B1
2058-9883,A1
1878-5190,A3
1381-5148,A2
1413-2311,A2
2237-8812,B4
2179-7501,B2
0922-6443,A3
2316-5812,B2
2316-4190,B3
0101-8434,A4
1983-8166,B4
2316-9230,B1
2595-3206,B3
1981-4542,B1
2178-1206,B3
1983-8484,B1
1677-7387,A4
0958-3440,A1
2448-0126,B3
1677-3098,B4
1574-891X,B1
1872-2083,B2
1872-2113,A4
1872-2148,A2
1874-4648,B2
1872-2105,A3
1130-6149,A1
1760-7760,B4
0318-4137,A3
1954-3077,B4
1767-5448,B1
2175-2168,A1
1619-4993,A4
0034-1398,A1
1853-4112,A4
1981-6286,A3
1981-6278,B3
2238-2127,B2
1982-8985,B2
0956-5698,A2
1307-6167,A4
0067-1975,A2
1807-8591,A3
2313-4321,B3
2595-5667,B3
1984-1736,B4
1982-5528,B1
1982-6451,B4
2318-8081,B1
1414-7106,A3
1679-4265,B4
1982-6745,A3
1579-0185,B1
0328-3186,A4
2255-5919,A1
1696-2079,A1
2035-8008,B4
2014-3621,B4
2594-4576,B3
2316-1213,B3
2213-2317,A1
1351-0002,A4
1743-2928,A4
1579-1513,B3
2317-1367,B2
2359-182X,B2
0102-0269,B1
2447-6803,B1
1982-9949,A4
2447-9705,B4
1982-0828,A4
2358-4874,A4
1020-4067,A3
2359-1919,B2
2176-2171,A4
1956-7413,A3
1809-2276,A3
1746-0751,A3
2316-2058,A3
2409-5370,B2
1870-3925,A3
1436-378X,A2
1436-3798,A2
1757-7802,A4
0034-3404,A1
1360-0591,A1
2352-4855,A3
2168-1376,A2
2152-906X,B2
2250-8112,A2
1668-1576,B1
2526-1045,B4
1560-3547,B1
0273-2300,A2
0278-4807,A2
2090-2867,A3
1809-6220,A4
1549-1684,A3
1983-4624,B4
0185-0814,B2
1515-3371,B1
1699-3950,A2
1645-9199,A2
2316-2880,B2
2525-7870,B3
2255-0666,B4
2317-3688,B1
0951-8320,A1
2477-9083,B2
1982-6605,A4
1984-0438,A1
1878-5417,B2
1096-1151,A1
2150-9301,A3
2150-9298,A3
0394-9397,B2
2077-1444,A1
2448-167X,B1
1807-0353,B1
2177-5184,A2
2447-2689,B1
0103-183X,A3
2316-5758,A3
1980-3141,B4
1415-2762,B1
1980-8585,A2
2072-4292,A1
2352-9385,A1
2056-3485,A2
2150-704X,A3
0034-4257,A1
0034-4338,A4
0886-022X,B1
2179-426X,A3
0009-725X,B2
0041-8994,B3
2037-4631,B1
1364-0321,A1
1742-1705,A2
0960-1481,A2
2172-038X,B4
1755-0084,B4
1679-1916,A4
2281-3020,B1
2175-8131,A4
1507-1367,B1
0034-4877,B2
2526-9542,A4
0034-4893,A4
1413-2087,B3
1470-1626,A1
0936-6768,A2
1448-5990,A2
1642-431X,A2
1477-7827,A1
1472-6491,A2
1472-6483,A2
1742-4755,A2
0968-8080,A4
1933-7205,A2
1933-7191,A2
2161-038X,B1
0890-6238,A4
0277-1322,A4
2238-1589,B4
2278-2249,B3
1442-2018,A1
0958-2029,A1
1674-4527,B1
0891-4222,A2
1356-9783,A1
0275-5319,A2
1479-4802,B1
0923-2508,A4
0160-6891,A1
0161-7230,B3
1551-7411,A3
0276-5624,A2
1543-8627,A2
0275-4959,B1
0733-558X,A3
2210-5395,A1
0739-8859,A3
0034-5288,A1
2278-4721,B2
1819-3412,A3
0975-8585,A4
1819-3552,A4
1560-6074,B1
2446-4740,A4
0922-6168,A4
2224-5766,A3
1049-7315,A3
0267-1522,A2
0270-1367,A3
2525-3409,A3
0751-7971,B3
2525-3069,B4
0104-6152,B4
2178-3284,A3
0717-3474,A4
1076-3333,B4
2079-9276,A2
0301-4207,A1
0921-3449,A1
0025-7931,A3
0020-1324,A3
0954-6111,A2
2213-0071,B2
1569-9048,A4
1465-9921,A1
1323-7799,A2
1061-2971,A2
2234-7666,A3
0922-6028,B1
1422-6383,A4
2211-3797,A3
0300-9572,A1
1806-0323,B4
0893-5696,A3
0275-004X,A1
1935-1089,B1
1853-6034,A4
1988-2041,A4
2524-1125,B4
2524-1133,B4
2238-4391,A3
1516-8182,A4
1742-4690,A2
1518-3025,A4
2237-3667,A4
1517-3852,B4
2175-1609,B3
2177-8183,B2
2179-4456,A3
1984-6576,B1
1981-1322,B1
1677-1222,A2
0102-7395,B3
2595-4490,B4
2409-1189,B4
0305-6244,A2
1940-5979,A3
1467-9361,A2
1363-6669,A2
1879-9337,A2
1094-2025,A2
0034-6527,A1
1923-8401,B1
1923-7529,B1
1530-9142,A1
0034-6543,A1
2333-5718,A4
0889-938X,A2
2059-6014,A3
0969-2290,A1
2049-5323,A3
1555-5879,A2
0034-6667,A2
1878-5166,A2
0953-8259,A3
2249-894X,B3
0034-6748,A2
2547-9385,B4
1753-5131,A1
0167-8299,A1
1569-1705,A1
0960-3166,A1
2330-8257,A1
0954-139X,B3
1052-9276,A1
0334-1763,A2
2191-0200,A2
8755-1209,A1
0034-6861,A1
0303-4240,A2
1605-8127,A4
1606-5131,A4
2359-4861,B4
2525-5843,B4
1541-1443,A4
2236-0824,B3
2177-3726,B3
2317-3475,A2
1982-8632,B4
2357-7428,B4
2525-4022,A4
2448-2307,B4
1981-4178,B4
2358-9140,B2
2594-4878,B4
2444-7439,B3
1980-6965,B1
2237-2733,B4
0103-989X,B4
1414-0594,A4
2237-5643,B4
2178-7727,A1
2236-1774,B3
2178-0080,A4
2524-9568,B4
1989-6972,B3
1983-2354,B1
2318-1990,B1
1984-185X,B4
1807-698X,B3
1980-0096,A4
2318-0188,A4
1984-428X,B4
2316-1817,B4
2595-1084,B3
0718-378X,B1
1981-0253,B4
1984-0055,B1
2176-1507,B1
1983-6929,B4
2594-7494,B3
2238-8893,B1
1983-3415,B3
2527-0141,B2
1980-993X,A3
2176-9036,B2
2317-0727,B2
0102-2105,A4
1982-1689,A3
2317-9708,B4
2177-1294,B3
2174-6796,A2
1888-7546,B2
2221-4135,A3
2179-5487,B3
1516-7372,A4
2525-5223,A4
2447-1267,B2
2357-7843,B4
2447-3618,B4
2525-8354,B2
1695-2588,B2
2179-6793,B3
1853-6387,A3
0329-5257,B4
2591-376X,B4
1852-4206,A1
0325-7541,B2
2443-4442,B1
2525-3832,B4
2595-4407,B4
2358-6060,B1
2316-5251,A2
2525-4944,B1
1806-9088,B2
2238-3999,B1
2177-4242,B4
2358-4440,B4
2237-9304,B3
1981-1896,B2
0102-5430,B2
1222-412X,B3
2318-2660,B3
2469-1135,B3
2591-5802,B4
2316-1205,B4
2007-3380,B4
1983-8034,A2
2179-4308,B3
1853-5704,B4
0103-7072,B4
2447-1801,B3
2179-684X,B2
2525-5495,B4
1516-7429,B1
1982-7679,B4
2178-5317,B4
0104-8996,B3
0104-1347,B4
2236-9724,B4
2317-3114,B4
2446-8584,B2
1807-8338,B4
0034-7094,B1
1806-907X,B1
0101-7659,B4
1983-4047,B4
1806-1362,A3
1806-809X,B1
2448-0460,B1
1413-3482,B3
0100-0691,A4
1679-2343,B4
2176-9745,B2
0560-4613,B2
2179-135X,B3
1516-635X,B1
1806-9657,A3
0103-1716,B3
2178-4884,A1
1984-7130,B4
1413-0130,B4
2359-4748,B4
1981-1160,B1
1808-4524,A3
2176-9478,A3
1415-5400,A1
2178-0137,B3
1415-2177,B2
0101-3289,B2
0102-9010,B3
2178-0013,B1
0102-6909,A1
1415-8426,B2
0102-7638,B2
1980-055X,A3
2237-8642,A3
2176-6649,B3
2237-9223,B3
2317-5443,A4
1807-1228,A1
1809-9092,A1
2358-6974,B1
2594-4932,B1
1982-2219,B4
2179-9148,B1
0100-2589,A4
2525-510X,B1
1678-7072,B1
1981-2221,B4
2238-8249,B3
0034-7140,A3
2595-4067,B4
1983-9391,B3
1809-449X,A1
1980-0118,A3
1981-1764,A3
2317-6571,B1
2525-4863,A4
2237-3098,B4
2358-2391,B3
2358-3193,B2
2594-9179,B3
2236-3904,A2
1413-6538,A1
1807-5509,B3
0100-5502,B2
1983-0408,B3
0104-303X,B2
0034-7167,A2
1807-1929,B2
0102-9843,B3
1982-873X,B4
2595-7376,A3
1806-1117,A1
1806-9126,A1
2595-816X,B4
2447-3944,B2
0085-5626,B1
1980-5497,B2
2448-3923,B1
1981-6162,B3
2237-2660,A1
2358-3916,A2
0102-3098,A1
2175-053X,B3
2316-2767,A1
2358-1239,B2
1984-5642,B2
1809-7278,A1
2447-4851,B2
1944-1951,A1
2176-6681,A1
0034-7191,A1
2359-5736,A1
1981-3953,A4
2317-1529,A1
1517-4115,A1
2318-7492,B1
1806-2695,B2
1981-528X,A4
2358-8284,B2
1679-0731,A3
2176-8978,B4
1984-9001,B4
1677-8510,A3
0100-2945,B1
1984-4956,B4
0102-261X,B3
0034-723X,B3
1984-2295,A3
2317-4285,B4
2236-5664,A1
1981-2256,A4
1809-9823,A4
2359-1412,B1
1806-4892,A3
1809-239X,A1
2237-1664,B4
2319-0639,B1
0100-7203,B2
2236-1065,B4
1981-2965,B4
2175-3423,A3
0102-0188,A1
2176-3275,B1
1983-4713,B1
2238-0094,A1
1519-955X,B4
2238-3913,A3
1983-2850,A2
2176-6452,B3
1414-5685,B3
1677-2504,A4
1809-2632,B4
2176-834X,A1
1984-6398,A1
0103-6963,A1
0104-8058,B3
2179-7994,B2
1517-8692,B2
1679-4435,B4
0100-2430,B3
1809-2063,B4
2595-4431,B3
1982-4351,B2
0102-7786,B2
1980-6477,B4
0103-7595,B1
2358-5153,B4
1414-0365,B4
0103-7196,B4
1981-9927,B3
1981-9919,B2
0034-7272,B3
1984-3747,B3
2359-3466,B4
0034-7280,B3
1679-3390,A2
1984-7270,A2
2178-7875,B2
0102-3616,B2
1519-7530,B2
0103-846X,A2
2525-426X,A4
1806-5104,A2
1984-2686,A2
2175-3946,B3
1982-6125,A4
2317-2363,A3
2237-3985,B3
1983-084X,B1
1678-166X,A2
1983-3121,A1
2236-1677,A1
2525-5584,B2
1981-9900,B3
2317-0158,B4
0486-641X,B1
0104-5393,A4
2319-0361,B4
1981-9145,A4
1516-8530,B2
2318-0404,B2
1809-452X,B1
2175-0858,B3
1982-1883,B2
1414-381X,A3
1809-3000,B4
0102-0803,B4
0482-5004,B2
1808-0723,B4
1519-9940,B2
2358-8691,B4
1519-3829,B2
2317-6369,B2
1981-1659,B4
0103-6122,B4
2236-0530,B4
0103-2402,A4
2359-5582,B1
2318-0544,A4
1981-3686,B4
2358-2200,B3
1517-5545,A4
1983-5590,B3
0103-507X,A4
1808-5687,B1
2176-2139,B4
1806-9290,A3
1984-6169,B2
1518-6784,B2
0104-8317,B4
1806-1222,B2
1415-3580,B2
2527-2675,B3
2317-0344,B4
1983-2125,B1
2525-2879,B3
2447-7141,B4
0718-4565,A2
2526-9704,B4
1518-7019,B1
1679-1991,A4
2359-0882,B4
2254-7630,B2
2525-3522,B3
2014-038X,A2
1808-3781,A4
2527-1180,B4
2007-2198,A2
2526-4478,B3
1516-1846,B3
1414-008X,A4
2318-8561,B3
2177-3491,B1
2175-7275,B3
2448-2692,A2
1678-8346,A2
1516-2664,B2
2525-5576,B3
1517-6959,B4
1027-152X,B2
0719-7551,A2
0034-740X,B4
0719-2215,A2
